ResourceName,ResourceId,ResourceType,ResourceGroup,ResourceGroupId,ResourceLocation,Subscription,SubscriptionId,Tags,Cost,CostUSD,Currency
ch1-appfevmss-pri_ch1-appfevmss-pri_8091_os__1_e889b53100f54102a581a72e43a526b8,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8091_os__1_e889b53100f54102a581a72e43a526b8,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8092_os__1_ee260e6ab4244145ae4e626752091776,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8092_os__1_ee260e6ab4244145ae4e626752091776,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8098_os__1_5bbe925b60044086924170e997208f26,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8098_os__1_5bbe925b60044086924170e997208f26,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8099_os__1_c24a38483e06405abb35aa251254a593,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8099_os__1_c24a38483e06405abb35aa251254a593,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8102_os__1_5b25b266995247ffabbc94eec608eaca,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8102_os__1_5b25b266995247ffabbc94eec608eaca,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8103_os__1_abadc09d01d24f66b32a327918f6c18f,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8103_os__1_abadc09d01d24f66b32a327918f6c18f,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8108_os__1_58449f593126456ea66e7e05c181841c,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8108_os__1_58449f593126456ea66e7e05c181841c,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8109_os__1_b4e40819fe1c47f38d382db39330f2a3,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8109_os__1_b4e40819fe1c47f38d382db39330f2a3,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8114_os__1_d7fd6b0881e04980b48080fcd08df774,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8114_os__1_d7fd6b0881e04980b48080fcd08df774,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8116_os__1_97a98fb227914a1bba12c6b0f690e5ba,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8116_os__1_97a98fb227914a1bba12c6b0f690e5ba,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8117_os__1_dc96882be84f427289a8217b19c912ef,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8117_os__1_dc96882be84f427289a8217b19c912ef,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8120_os__1_4b4e1f8c43394173bab29eff149f08c7,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8120_os__1_4b4e1f8c43394173bab29eff149f08c7,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8124_os__1_079938ac8a95494da44c35736f303101,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8124_os__1_079938ac8a95494da44c35736f303101,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8125_os__1_abbce2aea5654f3197a093e84b6e299a,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8125_os__1_abbce2aea5654f3197a093e84b6e299a,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8132_os__1_ed25a4bccfe54c1aaefda5fcc8c8eb6f,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8132_os__1_ed25a4bccfe54c1aaefda5fcc8c8eb6f,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8133_os__1_f137f421219042b3af1383160b2d2bee,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8133_os__1_f137f421219042b3af1383160b2d2bee,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8134_os__1_0124ea00cc6e40f2a7b2a4a978fd23de,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8134_os__1_0124ea00cc6e40f2a7b2a4a978fd23de,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8140_os__1_8a92d907ca194ee6897e592be7e11701,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8140_os__1_8a92d907ca194ee6897e592be7e11701,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8141_os__1_03bf984adbd04d65b6dba1815c7e8abf,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8141_os__1_03bf984adbd04d65b6dba1815c7e8abf,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8143_os__1_390b7970b1ab41ecb02e0498c53e0a51,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8143_os__1_390b7970b1ab41ecb02e0498c53e0a51,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8147_os__1_35e534f673a74c36968773395869dd4d,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8147_os__1_35e534f673a74c36968773395869dd4d,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8150_os__1_c03524bde5f5493d8ce12793da565ce8,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8150_os__1_c03524bde5f5493d8ce12793da565ce8,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8151_os__1_ab0de1798c5b4ce8afa1e5781167de4f,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8151_os__1_ab0de1798c5b4ce8afa1e5781167de4f,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8166_os__1_2919841f092e430582a200f16387149b,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8166_os__1_2919841f092e430582a200f16387149b,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8167_os__1_9b2a8600b8c642cd966f9034cc4af5d1,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8167_os__1_9b2a8600b8c642cd966f9034cc4af5d1,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8175_os__1_01073a53acbd4c14b8d9c14312f64827,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8175_os__1_01073a53acbd4c14b8d9c14312f64827,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8182_os__1_f96940f676f04e4187137c074f5de403,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8182_os__1_f96940f676f04e4187137c074f5de403,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8187_os__1_6be4323893de4e85aa2ed6be14d90c96,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8187_os__1_6be4323893de4e85aa2ed6be14d90c96,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8188_os__1_90b65aabf29b4abab93f24c1d0aa1676,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8188_os__1_90b65aabf29b4abab93f24c1d0aa1676,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8189_os__1_99374951d0b2461496abbcd97de8272e,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8189_os__1_99374951d0b2461496abbcd97de8272e,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8194_os__1_47db46f91d7e4ba4b8c088d24017aa42,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8194_os__1_47db46f91d7e4ba4b8c088d24017aa42,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8195_os__1_61542e0d769b4a39b957896c5ad4065d,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8195_os__1_61542e0d769b4a39b957896c5ad4065d,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8197_os__1_ecdc5be66d904976842932e41586d70d,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8197_os__1_ecdc5be66d904976842932e41586d70d,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8202_os__1_f6a8581bc9094ebbade022ae128a0e75,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8202_os__1_f6a8581bc9094ebbade022ae128a0e75,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8203_os__1_c5c476f2a4204a57bff2621f9194c591,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8203_os__1_c5c476f2a4204a57bff2621f9194c591,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8205_os__1_cb0801da958d4a52aa809d54ac524766,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8205_os__1_cb0801da958d4a52aa809d54ac524766,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8210_os__1_2d4d6b289ad541c0a37fb00b7fad7b54,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8210_os__1_2d4d6b289ad541c0a37fb00b7fad7b54,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8211_os__1_28646729f4ec4522aa4624688cde3686,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8211_os__1_28646729f4ec4522aa4624688cde3686,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8218_os__1_422d735399f946b1a2bb725179d6faab,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8218_os__1_422d735399f946b1a2bb725179d6faab,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8219_os__1_78ccdda143184fdcbe7d015137bb2b1e,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8219_os__1_78ccdda143184fdcbe7d015137bb2b1e,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8220_os__1_33afca9660074bf1be5a0ff5de2b8fe9,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8220_os__1_33afca9660074bf1be5a0ff5de2b8fe9,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8226_os__1_8d2384e0d1974d22bb11e0d916634991,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8226_os__1_8d2384e0d1974d22bb11e0d916634991,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8227_os__1_9028df7ba2464271b93b11b4f27fb501,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8227_os__1_9028df7ba2464271b93b11b4f27fb501,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_8232_os__1_9399f05c702148569316ed02b073bd19,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_8232_os__1_9399f05c702148569316ed02b073bd19,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],0.010950876,0.010950876,USD
